UUID,label,source,folder,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
04dbb2ce-68a6-4074-af32-454437dd1e7b,1.0,PT,20200827,81.0,0.0,0.0,90.0,13.0,6.0,11.0,8.0,3.0,2746.0,3090.0,0.0,http://www.bohraexpo.com/wp-content/upgrade/ky-1/1/index.html?7777772e626f6872616578706f2e636f6d-7777772e626f6872616578706f2e636f6d-7777772e626f6872616578706f2e636f6d7777772e626f6872616578706f2e636f6d7777772e626f6872616578706f2e636f6d,0.0,133.0,0.0,0.0,0.0,0.0,43.0,5.0,2.0,6.0,27.0,24.0,3.0,1.0,3.0,0.0,174.0,100.0,74.0,Keybank-Login,1.0
dcecd665-cca4-410f-85e6-282bc3252766,1.0,PT,20200827,81.0,0.0,0.0,90.0,13.0,6.0,11.0,8.0,3.0,2746.0,3090.0,1.0,http://www.bohraexpo.com/wp-content/upgrade/ky-1/,0.0,133.0,0.0,0.0,0.0,0.0,43.0,5.0,2.0,6.0,27.0,24.0,3.0,1.0,3.0,0.0,174.0,100.0,74.0,Keybank-Login,1.0
c02a5ffc-a328-46c5-b365-4ad80481fec9,1.0,PT,20200827,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,268.0,498.0,0.0,https://lysicex.net.pe/prop/latest-onedrive/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
95917c56-1628-4d94-ab12-693ba9368318,1.0,PT,20200827,11.0,0.0,0.0,91.0,50.0,3.0,3.0,3.0,2.0,293.0,702.0,0.0,https://clippingsailors.com/jss/hakam%20new/piled.php?email={{email}},0.0,55.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14.0,9.0,2.0,7.0,1.0,15.0,0.0,143.0,80.0,63.0,"Sign In to LinkedIn | LinkedIn
",1.0
31767f65-b7a2-4d32-8619-dde48a901b95,1.0,PT,20200827,7.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,107.0,111.0,0.0,http://bizmusicgroup.com/wp-content/themes/audioman/templates/Excelz/excelz/bizmail.php,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,1.0
5f610bb1-332d-42f5-97fa-e8de061cfadb,1.0,PT,20200827,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,129.0,444.0,1.0,https://ama.gsxinxinyuan.com/pc/,10.0,9.0,0.0,1.0,0.0,0.0,36.0,1.0,0.0,11.0,8.0,3.0,5.0,2.0,11.0,0.0,102.0,39.0,63.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
c5422f08-8d17-415d-a3a5-a6ef00afdb42,1.0,PT,20200827,9.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,352.0,609.0,0.0,https://lysicex.net.pe/prop/latest-onedrive/microsoft.php,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,3.0,0.0,64.0,36.0,28.0,Sign in to your Microsoft account,1.0
2dbca969-ea07-4b04-a4aa-5f1b513844df,1.0,PT,20200827,27.0,0.0,0.0,4.0,50.0,2.0,2.0,3.0,2.0,461.0,962.0,0.0,http://www.noitennisvacanze.it/Clients-orange.fr/Espaceclient/Verification-connexion_submit/transID/transID/b939db0f6e0d45a3/,4.0,109.0,0.0,0.0,0.0,0.0,166.0,7.0,0.0,78.0,9.0,7.0,2.0,1.0,19.0,0.0,536.0,289.0,247.0,Identifiez-vous avec votre compte Orange,1.0
c64812bb-36c0-4839-99fb-c1136cb855d3,1.0,PT,20200827,7.0,0.0,0.0,57.0,67.0,3.0,3.0,3.0,2.0,138.0,342.0,0.0,http://moeller.kiev.ua/libraries/fof/less/account/,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,5.0,1.0,37.0,28.0,9.0,Security Challenge,1.0
854edd1b-1d53-4bfd-8a0f-7026865bca2b,1.0,PT,20200827,7.0,0.0,0.0,57.0,75.0,3.0,3.0,4.0,2.0,138.0,342.0,0.0,http://moeller.kiev.ua/libraries/fof/less/account/,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,5.0,1.0,37.0,28.0,9.0,Security Challenge,1.0
f04a607c-29fd-40a5-a8d8-d48e8c3b5aaf,1.0,PT,20200827,10.0,0.0,0.0,90.0,50.0,3.0,3.0,3.0,2.0,276.0,670.0,0.0,https://clippingsailors.com/jss/hakam%20new/serro.php,0.0,55.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,9.0,2.0,7.0,1.0,15.0,0.0,143.0,82.0,61.0,"Sign In to LinkedIn | LinkedIn
",1.0
95795e72-f5d6-4d43-ad28-099a41f2d4aa,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,10.0,9.0,0.0,https://kscopemarketing.co.nz/attservice/att3/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,31.0,0.0,Sign In,1.0
a5df9826-a2c6-48bc-b7d1-4409aac0d47a,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,10.0,9.0,0.0,https://kscopemarketing.co.nz/attmail/att3/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,31.0,0.0,Sign In,1.0
e572520a-b2a7-4dea-b7f0-9281b3d8455f,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,10.0,9.0,0.0,https://kscopemarketing.co.nz/attinc/att3/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,31.0,0.0,Sign In,1.0
22d2cf94-dedd-4f5a-87df-37025819f82b,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,https://qrglobalbusiness.com/latest-onedrive/microsoft.php,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,404 Error,0.0
20190f4a-5333-4362-bf0a-4d723f9c82fa,1.0,PT,20200827,78.0,0.0,0.0,90.0,13.0,6.0,11.0,8.0,3.0,2746.0,3090.0,3.0,http://www.bohraexpo.com/wp-content/upgrade/ky-1/1/index.html?7777772e626f6872616578706f2e636f6d-7777772e626f6872616578706f2e636f6d-7777772e626f6872616578706f2e636f6d7777772e626f6872616578706f2e636f6d7777772e626f6872616578706f2e636f6d=,0.0,133.0,1.0,1.0,0.0,0.0,43.0,5.0,2.0,6.0,27.0,24.0,3.0,1.0,3.0,0.0,174.0,100.0,74.0,Keybank-Login,1.0
e727f655-4e67-4d30-9e18-5eb4660429b3,1.0,PT,20200827,59.0,0.0,0.0,90.0,13.0,6.0,11.0,8.0,3.0,1240.0,3641.0,4.0,http://www.bohraexpo.com/wp-content/upgrade/ky-1/1/det.html?template=Initiate&amp;valid=true&amp;session=7777772e626f6872616578706f2e636f6d,1.0,109.0,2.0,1.0,0.0,0.0,63.0,5.0,2.0,6.0,27.0,23.0,4.0,1.0,4.0,0.0,208.0,117.0,91.0,KeyBank Online,0.0
7ef69229-7166-4f35-aae1-e0d888539a8b,1.0,PT,20200827,80.0,0.0,0.0,90.0,13.0,6.0,11.0,8.0,3.0,2745.0,3090.0,4.0,http://www.bohraexpo.com/wp-content/upgrade/ky-1/1/wrong.html,0.0,133.0,2.0,1.0,0.0,0.0,46.0,5.0,2.0,6.0,27.0,24.0,3.0,1.0,3.0,0.0,180.0,101.0,79.0,Keybank-Login,1.0
e4647c0f-885a-4d82-ae3f-2c195025169c,1.0,PT,20200827,13.0,0.0,0.0,31.0,80.0,5.0,5.0,5.0,3.0,414.0,497.0,0.0,http://www.thefour.la/MMM/SLY/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
e2ada7ba-9896-484c-b6de-5f5da2166b1e,1.0,PT,20200827,2.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,78.0,78.0,1.0,https://buhomania.com/Yahoo2020/Yahoo2020/index.php,4.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,7.0,0.0,290.0,257.0,33.0,Mail - Yahoo,1.0
8dcec035-579d-4f20-afd9-47896c4a4ca7,1.0,PT,20200827,17.0,0.0,0.0,100.0,80.0,3.0,5.0,5.0,2.0,1513.0,2442.0,3.0,https://buhomania.com/Yahoo2020/Yahoo2020/wapG2Gapp.php,2.0,25.0,0.0,0.0,0.0,0.0,21.0,5.0,2.0,3.0,10.0,5.0,5.0,1.0,10.0,0.0,84.0,45.0,39.0,Yahoo,1.0
dd32dbda-8985-4422-a71a-bd1fea243955,1.0,PT,20200827,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,30.0,0.0,http://o2.uk.failed-bill.net/,2.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,18.0,Default Web Site Page,0.0
257ab903-9523-4d4a-a486-67923976b733,1.0,PT,20200827,17.0,0.0,0.0,100.0,40.0,5.0,6.0,4.0,3.0,405.0,1232.0,3.0,http://143.92.61.230/ap/signin?key=jsmith@imaphost.com,0.0,68.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,20.0,7.0,13.0,2.0,12.0,0.0,112.0,47.0,65.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
7972bf39-4b2c-44ba-9d7f-b17f2860d98d,1.0,PT,20200827,6.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,211.0,210.0,0.0,https://peachypalmer.net/v5/,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,26.0,25.0,1.0,Sign In,1.0
5c8cd762-c92b-4b54-9d1f-78a09540c435,1.0,PT,20200827,6.0,0.0,0.0,100.0,50.0,3.0,3.0,2.0,2.0,134.0,333.0,0.0,https://whatsaapbd01.forumz.info/login.php,21.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,126.0,32.0,94.0,WhatsApp Group Invite,1.0
235d5b93-b32c-4ba1-92b9-f6239e288af4,1.0,PT,20200827,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,27.0,14.0,13.0,OneDrive - File View,0.0
60e9eed0-71ba-4eb4-bb1b-6010d7be4886,1.0,PT,20200827,8.0,0.0,0.0,100.0,40.0,4.0,5.0,5.0,1.0,153.0,352.0,2.0,https://gnxz.000webhostapp.com/ex/excel2/excel2/index.php,1.0,31.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,24.0,21.0,3.0,Excel Online - 09KSJDJR4843984NF98738UNFD843,1.0
aac289b3-b254-498a-87d6-f19683c7e660,1.0,PT,20200827,8.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,51.0,191.0,0.0,https://hymncafe.com/accediebaydesslverizon/sing.ins.ebyson.desdfdff.5rgdfgfdfgd7e42a51529/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,0.0,10.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,9.0,3.0,2.0,1.0,1.0,18.0,0.0,268.0,219.0,49.0,Einloggen oder neu anmelden | eBay,1.0
a270da45-b935-4e8c-904b-5c48c85a7aac,1.0,PT,20200827,20.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,170.0,562.0,0.0,http://login.blcokchaln.one/a1b2c3/5b9993bbe4c3ddbc8996a18db3970a69/login/,0.0,48.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,7.0,10.0,9.0,1.0,7.0,6.0,0.0,172.0,45.0,127.0,Auto Atendimento Banco do Brasil,0.0
47ad524f-d9d2-4fac-882e-beba6cf162db,1.0,PT,20200827,2.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,"https://secure.runescape.com-un.ru/m=weblogin/loginform138,537,892,89519476,2167",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
34979cb7-f24f-4421-9724-df830a5e196c,1.0,PT,20200827,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1857.0,1908.0,0.0,http://blueeyesvan.com/klose/53.com/login2.php?&amp;I3qE9Ac07PP2rcnnSUMqBrcPB7apH6JX8M15jvBLGVIKsjUeqRfr3a3PGj7RIeZrX550tp0ml2eMzEBJH1oclhlPgERM6BfoBhjjZsSHh2T7vPy4u8dMGn599TlLrV5LxGWiMq8Lgtmo9GnwEf2Vm6VwSzpupBB93p6HYj8pTNaznufR9q8QJWkgn3Ire8tGQbEn4ZGE,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,69.0,47.0,22.0,Personal Banking | Fifth Third Bank,1.0
43a84c1d-a4b0-4ae1-9398-7c25d7f59d2e,1.0,PT,20200827,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1857.0,1908.0,0.0,http://blueeyesvan.com/klose/53.com/login.php,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,68.0,47.0,21.0,Personal Banking | Fifth Third Bank,1.0
26cc958a-21eb-40a2-bd37-10a6e500a699,1.0,PT,20200827,11.0,0.0,0.0,100.0,50.0,5.0,5.0,7.0,2.0,172.0,513.0,0.0,https://crmdocumentspost-secondary.z15.web.core.windows.net/,0.0,19.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,1.0,10.0,4.0,6.0,1.0,9.0,0.0,64.0,37.0,27.0,Outlook Web App,1.0
588b3b48-1693-4e50-9264-2f363e754400,1.0,PT,20200827,37.0,0.0,0.0,100.0,73.0,11.0,11.0,8.0,3.0,1426.0,3687.0,0.0,http://www.maxusnoack.cl/wp-content/uploads/2020/08/70546d36f2bdb7cd9e7ae8b2bf212e4f/profile/accrecovery.html?id=e72547f8bf46b5d0f120438a84800832country=GR/session=True,2.0,42.0,0.0,0.0,0.0,0.0,174.0,3.0,3.0,95.0,14.0,6.0,8.0,1.0,2.0,0.0,559.0,74.0,485.0,Page not found â€“ Maxus Noack,0.0
ec174f28-3e2a-4326-8a66-0bb2d2392c92,1.0,PT,20200827,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,402.0,400.0,0.0,https://ghtrthbvbr.gb.net/office365/office365/outlook/login.php?cmd=login_submit&amp;id=4177f5f48123752167039fea865a67c34177f5f48123752167039fea865a67c3&amp;session=4177f5f48123752167039fea865a67c34177f5f48123752167039fea865a67c3,0.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,30.0,29.0,1.0,Sign In,1.0
5a67cc8c-ce5f-4b91-ac70-70d144da2912,1.0,PT,20200827,5.0,0.0,0.0,80.0,100.0,4.0,4.0,5.0,3.0,147.0,415.0,1.0,http://centroderesoluciones-online.preview-domain.com/index2.php,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,"Oops, something lost",0.0
570a42a5-94cc-48d5-b382-eb1e38aa3d5f,1.0,PT,20200827,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,620.0,677.0,2.0,https://cosemsrr.org/dp/web/login.php,0.0,3.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,5.0,0.0,45.0,16.0,29.0,Sign in - chase.com,1.0
b0704cbb-8186-47d5-b3df-7e2b1c96191b,1.0,PT,20200827,6.0,0.0,0.0,17.0,0.0,2.0,4.0,2.0,3.0,80.0,79.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/sco/mfaAuthentication2.html,0.0,5.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,114.0,69.0,45.0,Scotiabank-BankingWeb,0.0
ded54050-8229-4621-9777-dd3da42b229e,1.0,PT,20200827,6.0,0.0,0.0,17.0,0.0,2.0,4.0,2.0,3.0,80.0,79.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/sco/mfaAuthentication2.html?page=/user-management/confirmation&amp;setLng=en&amp;returnURL=https://www1.scotiaonline.scotiabank.com/online/authentication/authentication.bns?language=English,0.0,5.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,114.0,69.0,45.0,Scotiabank-BankingWeb,0.0
dcd70ecc-f4e7-4a8f-baa2-468a5a8a3de2,1.0,PT,20200827,6.0,0.0,0.0,17.0,0.0,2.0,4.0,2.0,3.0,86.0,85.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/sco/mfaAuthentication.php?page=/user-management/confirmation&amp;setLng=en&amp;returnURL=https://www1.scotiaonline.scotiabank.com/online/authentication/authentication.bns?language=English,0.0,5.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,0.0,157.0,118.0,39.0,Scotiabank-BankingWeb,1.0
f163e7ad-1522-4881-8c70-2221ae51c19c,1.0,PT,20200827,10.0,0.0,0.0,30.0,33.0,3.0,5.0,3.0,4.0,863.0,861.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/sco/index.php,3.0,18.0,0.0,0.0,0.0,0.0,50.0,2.0,1.0,8.0,5.0,3.0,2.0,1.0,5.0,0.0,142.0,72.0,70.0,Scotiabank-BankingWeb,1.0
1c623935-7cd9-4d0c-b37f-8faad516cf03,1.0,PT,20200827,9.0,0.0,0.0,11.0,0.0,2.0,2.0,2.0,2.0,348.0,348.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/bmo/information.php,6.0,1.0,0.0,0.0,0.0,0.0,94.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,12.0,0.0,197.0,57.0,140.0,Online Banking | Bank of Montreal,1.0
8fdccfe1-6270-4889-be48-0f2b9179efd7,1.0,PT,20200827,17.0,0.0,0.0,94.0,0.0,2.0,2.0,2.0,2.0,87.0,222.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/cibc/accountConfirm.php,2.0,34.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,13.0,8.0,7.0,1.0,1.0,17.0,0.0,131.0,104.0,27.0,CIBC Mobile Banking,0.0
b2a813af-2698-47da-97e6-e2533c02c79a,1.0,PT,20200827,9.0,0.0,0.0,11.0,0.0,2.0,2.0,2.0,2.0,355.0,354.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/bmo/secquestions.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1d4e0248-48ed-40b1-b9e1-9ff18046361a,1.0,PT,20200827,9.0,0.0,0.0,11.0,0.0,2.0,2.0,2.0,2.0,348.0,348.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/bmo/information.php?product=7,6.0,1.0,0.0,0.0,0.0,0.0,94.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,12.0,0.0,197.0,57.0,140.0,Online Banking | Bank of Montreal,1.0
6a966918-9669-4562-bd7b-8707ccd9e9fd,1.0,PT,20200827,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,948.0,942.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/desj/indentification.php,15.0,9.0,0.0,0.0,0.0,0.0,1837.0,39.0,0.0,78.0,1.0,1.0,0.0,1.0,246.0,0.0,3810.0,1091.0,2719.0,Desjardins | Confirmez votre compte en ligne Desjardins,1.0
090027e6-d830-45b7-a62a-36434773e648,1.0,PT,20200827,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,962.0,957.0,0.0,http://rhinoshieldcomplaint.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/desj/questions.php,15.0,9.0,0.0,0.0,0.0,0.0,1827.0,39.0,0.0,78.0,1.0,1.0,0.0,1.0,241.0,0.0,3873.0,1172.0,2701.0,Desjardins | Confirmez votre compte en ligne Desjardins,1.0
ae4dda9d-cfe4-4ab3-a97b-a7c7e9f9912e,1.0,PT,20200827,40.0,0.0,0.0,83.0,50.0,6.0,7.0,7.0,4.0,405.0,1337.0,0.0,https://mail.warmarperu.com/orange.fr/,144.0,199.0,0.0,0.0,0.0,0.0,111.0,6.0,0.0,188.0,20.0,18.0,2.0,2.0,5.0,0.0,1000.0,456.0,544.0,Identifiez-vous avec votre compte Orange,0.0
d01c7c62-4a41-4d22-bc5b-51a5e855a7a1,1.0,PT,20200827,66.0,0.0,0.0,89.0,59.0,13.0,18.0,18.0,5.0,874.0,2585.0,0.0,https://mail.warmarperu.com/orange.fr/,144.0,245.0,0.0,0.0,0.0,0.0,112.0,6.0,3.0,188.0,29.0,27.0,2.0,2.0,5.0,0.0,1017.0,473.0,544.0,Identifiez-vous avec votre compte Orange,0.0
ef6070b2-062e-4ce9-a492-4e81d2a41f4f,1.0,PT,20200827,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,414.0,497.0,0.0,https://verdeflorist.com/MMM/SLY/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
09e41901-6044-4f4a-a554-4208fff26be8,1.0,PT,20200827,30.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,75.0,92.0,0.0,https://login.rakuten.co.jp.rakutenamsdnwwefklsdfwd.monster/,0.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,1.0
19878a35-d1b9-4c2f-ac5f-9775330f197e,1.0,PT,20200827,2.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,"https://secure.runescape.com-as.ru/m=weblogin/loginform464,379,649,38383385,2167",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
77cdbc44-b194-4526-8d2b-09e6fa6fd7b1,1.0,PT,20200827,16.0,0.0,0.0,100.0,71.0,7.0,9.0,7.0,3.0,1820.0,2358.0,0.0,https://9a392e5e40.nxcli.net/blaze/madu/ooph/adobe-RD28/index.html,0.0,8.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,9.0,8.0,1.0,1.0,5.0,0.0,64.0,25.0,39.0,Adobe-PDF Online,1.0
5903dc9f-a747-4325-bbb6-d5659fcfc379,1.0,PT,20200827,42.0,0.0,0.0,26.0,67.0,6.0,7.0,7.0,4.0,729.0,1160.0,2.0,http://da62.nichesite.org/y,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
d46bd1b2-bbab-4ddb-a2c6-c0c73914a13e,1.0,PT,20200827,43.0,0.0,0.0,28.0,67.0,6.0,7.0,6.0,4.0,902.0,1333.0,2.0,http://wx8g.hyperphp.com/y/,2.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
fc24d295-aaef-4cca-9689-061bd2957084,1.0,PT,20200827,43.0,0.0,0.0,26.0,67.0,6.0,7.0,7.0,4.0,504.0,935.0,2.0,http://wx8g.hyperphp.com/y,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
16ea0b2f-e032-4d3f-a4d6-4f2505fe8b4b,1.0,PT,20200827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://particulares-servicio.org.preview.binero.se/app-login,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,Access forbidden!,0.0
f87b59b4-e26e-4f8d-adf7-3fc7e594a948,1.0,PT,20200827,8.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,1.0,48.0,191.0,0.0,https://accedissl.naptel.net/sing.ins.ebyson.desdfdff.5rgdfgfdfgd7e42a51529/,0.0,10.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,9.0,3.0,2.0,1.0,1.0,18.0,0.0,268.0,219.0,49.0,Einloggen oder neu anmelden | eBay,1.0
432bd573-b971-430d-8274-28ab1d3a345f,1.0,PT,20200827,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,76.0,92.0,0.0,http://rakuten.co.jp.rakutennm.xyz/,0.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,1.0
5d514b22-65da-47e0-b0f2-11f488fa2121,1.0,PT,20200827,5.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,307.0,528.0,0.0,https://acbnabase53.com/dx/AbSa/5d5b179c693ee319abcd64dcf2dc9bfb/login.php?cmd=login_submit&id=20c73b82ae1f8ad90cce6c1dc59defe120c73b82ae1f8ad90cce6c1dc59defe1&session=20c73b82ae1f8ad90cce6c1dc59defe120c73b82ae1f8ad90cce6c1dc59defe1,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,5.0,0.0,26.0,20.0,6.0,Absa | Banking for individuals and businesses,0.0
bd2dc40d-cd4d-4a0c-8020-afe68834f92e,1.0,PT,20200827,8.0,0.0,0.0,50.0,67.0,3.0,3.0,3.0,2.0,100.0,293.0,0.0,http://mfacebook.vvipzuzx01.ml/,0.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,36.0,22.0,14.0,Pembatalan Blokir Facebook,1.0
